Age,Annual_Income,Spending_Score,Years_as_Customer,Total_Transactions,Returned_Items,Online_Orders,In_Store_Purchases,Product_Ratings,Complaints_Received
54,98211,67,16,42,6,39,24,1.6089794590796167,3
47,61280,91,12,44,0,26,44,4.184727816907985,4
36,41240,46,14,42,8,8,21,1.533737926913977,4
40,95092,83,9,11,2,75,12,4.872154007189094,1
33,99541,43,7,11,5,92,41,2.7672392332696356,2
18,92851,55,14,38,3,91,14,3.912889067737242,2
29,36544,45,10,38,2,15,22,2.807870918825991,1
41,87981,60,11,20,7,71,27,1.7502506720871054,0
51,47332,71,7,26,1,12,47,4.032456126531372,4
25,56836,80,19,38,2,77,12,2.1574280851811154,4
35,44388,32,19,12,7,59,31,3.7296713318332526,1
65,31694,8,11,29,2,78,10,2.029490873585912,1
22,79294,77,6,14,7,59,43,1.96443311168944,1
43,68769,62,8,25,6,8,13,2.829782470167705,3
47,69420,75,1,42,1,52,34,4.264957466536005,2
30,67855,20,8,42,0,31,46,3.4545322080149394,4
36,31460,18,5,39,0,85,42,1.2586754379906928,0
46,77646,6,10,26,1,54,34,3.935458785431675,3
20,71252,84,2,10,6,24,49,3.3190840050366424,2
43,39835,96,4,14,8,40,39,3.4942621195482175,3
57,40910,29,2,5,6,25,22,2.4143126429708937,2
29,38463,4,15,22,2,28,39,3.2246466041696062,1
19,43336,71,10,11,7,81,12,2.4875547943027287,0
28,56534,43,2,29,7,35,5,1.326022684645268,1
61,32369,84,6,7,8,83,28,4.377721121978314,4
45,55381,34,14,18,8,96,41,3.7121068910695945,4
35,55407,71,5,31,8,83,14,3.6817560485225855,4
30,92552,33,2,43,3,2,4,1.7747150584178315,4
54,65939,15,14,20,9,58,32,3.654386260967805,3
39,97576,96,13,35,3,33,39,1.9281224953814071,0
29,56170,86,2,7,1,5,1,3.7501387484176125,0
19,52369,40,9,30,7,30,32,2.3341219384836442,4
54,74544,93,3,4,1,98,24,1.630055146942221,2
24,35900,89,15,30,2,31,26,4.625057399599974,1
43,70733,5,3,30,8,41,47,1.4186012979238227,4
43,30589,78,12,30,1,56,24,4.047151266462292,2
41,90044,50,6,18,0,72,4,1.407102675660611,0
29,95311,99,19,43,4,45,42,3.738878572259259,1
33,87926,66,17,46,6,90,39,1.4415423786340722,0
40,79008,89,6,10,3,87,3,3.0352978824822947,0
57,96794,54,19,14,3,55,13,1.7519827674052473,3
26,32866,80,17,36,2,49,16,4.466326330864585,1
49,82890,46,16,23,5,85,40,2.6059382772474002,3
32,71504,80,8,12,7,29,26,1.0617053980005244,4
54,83374,11,19,12,1,35,35,3.512645008760203,1
30,59404,49,8,34,5,25,33,2.7805565556358856,2
22,95223,99,15,26,7,49,9,4.4389571883786285,0
28,30637,23,8,6,0,1,21,2.7325767111272707,0
27,45828,55,3,37,3,6,40,2.6445619204990116,3
69,83544,5,16,15,0,26,21,2.8163728608525282,3
30,75097,64,3,42,3,79,27,4.43941607290075,3
58,62022,35,1,39,8,48,47,3.3472902461061604,1
63,62202,93,8,19,5,45,19,3.677449680942415,0
67,58704,69,9,40,5,92,48,3.8816435446231745,2
32,53641,54,12,47,4,84,1,4.750062089762629,1
59,67479,3,18,23,2,25,22,4.350082370549471,0
24,52027,6,17,36,1,81,33,4.709137046572776,4
57,72912,87,8,13,8,64,47,2.3732197607370793,4
45,72692,56,11,31,8,1,15,1.8593601685328656,3
49,62209,2,7,37,6,77,27,1.813558047723292,3
52,87563,82,14,26,1,78,13,4.431204368602624,3
32,86738,94,10,43,3,63,0,4.322364923523963,0
65,67242,38,15,48,7,63,40,3.601646445586817,3
53,39941,56,12,18,9,99,14,1.2517695359742178,2
38,37073,5,17,47,5,87,14,2.2721926295311086,2
23,67827,46,8,33,4,59,24,3.9368051510739637,4
18,76225,11,14,40,9,88,42,1.9942750949421684,1
21,67096,65,15,32,1,8,4,3.4962356830896977,0
28,80546,10,11,4,0,14,7,3.170964887498158,1
61,96457,41,12,41,0,36,21,2.050689496241054,3
43,98309,44,16,19,0,5,38,4.737352123337036,0
54,99998,90,18,7,5,42,37,2.0269561970392083,3
40,60268,33,10,47,3,44,38,4.579164620577262,1
46,72078,91,19,35,8,75,45,3.163727676633114,4
38,31865,56,18,26,8,90,42,1.3673120520864583,2
65,58887,12,1,44,2,70,13,4.334499021352462,2
62,79876,2,4,23,5,27,18,4.165728176871407,2
62,63479,1,7,34,5,51,25,4.323898120380004,0
66,70478,65,1,7,9,75,37,3.552594182556867,3
44,56401,33,8,11,9,34,32,3.8464625052992862,2
56,58502,86,17,8,0,65,45,4.62823192065798,3
57,43394,76,8,13,8,25,11,1.5107933884848936,2
30,39262,36,5,32,3,19,28,1.3321513774203892,1
40,34487,21,1,41,5,88,11,1.5003025559426586,4
33,57341,84,15,34,9,61,28,4.480286570741027,3
47,43570,36,4,18,7,84,40,3.2517367832998425,0
21,87268,26,7,15,0,0,40,1.7042611250772994,2
57,59605,47,14,43,7,91,45,1.5668482733595392,1
33,56723,95,12,24,5,52,19,2.7816942214585727,2
48,99108,1,3,47,0,76,33,4.26293622364239,4
59,90098,38,18,21,8,29,45,4.220706878246398,2
42,78707,14,8,18,8,59,29,4.405012275776011,4
61,79028,90,2,14,9,9,28,4.075778933644157,3
29,86921,46,6,19,7,21,38,1.2464792386587127,4
43,90760,42,7,13,6,28,46,3.8806676169379064,1
54,40249,7,7,16,0,68,39,3.0758451615802427,1
65,97847,55,13,2,0,7,1,3.905648852984928,3
50,73839,56,1,34,7,52,25,2.9371309585362306,0
45,69673,76,8,49,9,10,0,2.934156204388852,1
26,33642,63,13,26,7,25,27,1.5045386439618738,3
29,36338,24,19,22,0,18,7,4.620900966559881,3
22,81761,83,17,20,7,18,30,2.4984870256768787,1
69,39622,73,13,29,7,29,38,3.3294963694013706,3
45,78423,99,16,18,9,35,49,1.8286250657515635,3
52,72873,4,15,29,9,41,18,2.475555594639413,2
22,77565,42,11,42,2,55,12,4.482309692737919,3
51,37806,96,12,44,0,8,15,1.8383974608676996,1
63,30757,70,3,27,2,6,22,1.8244224533691713,1
51,51470,28,9,35,7,17,10,2.0419964410699607,1
30,36220,92,14,29,7,8,23,3.2986443517691617,2
56,84754,40,7,6,6,5,9,3.0827528841061396,1
59,52505,51,11,37,1,69,4,1.7012880075516401,3
62,58288,29,10,25,4,44,11,3.7678760836041127,4
65,49109,42,3,21,9,21,35,4.630160116389217,2
31,33497,69,19,31,7,80,25,1.7953155093291562,4
28,87326,5,2,40,2,78,27,3.6918153018504545,0
59,39864,41,17,16,5,72,15,3.345538363673735,4
55,51017,61,2,14,1,69,1,2.3157558421598208,3
21,31821,55,16,6,7,86,25,3.4713224746466835,2
50,80337,28,17,11,8,80,3,1.8396355528318713,1
24,75485,41,10,27,0,95,28,4.335819333767808,1
58,86388,9,4,38,3,31,15,1.088848346075117,4
25,40372,29,11,5,5,66,21,3.2682519070962552,4
54,46283,78,17,15,1,15,42,2.2751207275176792,4
68,70857,38,12,38,5,1,5,4.525442879696193,3
27,81772,62,10,16,6,66,27,2.9974650721633203,1
60,89670,54,16,18,5,40,10,4.209952157083546,0
32,61261,52,4,33,9,50,41,4.695281379404614,3
55,87154,34,3,35,9,13,46,2.3373982058547202,1
32,36107,37,9,24,7,77,20,4.521367426285672,1
22,65561,49,6,35,4,93,25,3.90511571229827,1
46,65268,42,12,7,2,48,38,1.4326975884318527,1
36,61608,14,1,14,1,48,46,1.4156797950851732,2
68,43138,82,14,30,1,26,21,4.269381563255639,1
27,67693,33,10,24,1,80,29,2.8732643584198367,4
29,51248,98,18,15,9,38,29,2.980601083880331,1
21,48632,92,13,13,4,72,32,4.564986154858698,0
48,77547,87,9,19,9,35,39,4.615213347394662,2
35,42100,17,19,29,3,9,29,1.4508239387465536,0
33,77930,75,4,22,1,92,36,2.494593291778235,0
57,96861,32,3,2,4,3,29,4.580907077076594,0
53,83025,79,6,39,6,84,25,4.279417393375856,3
42,80840,68,9,13,4,1,5,3.8840352841435064,1
40,49369,39,10,36,7,78,3,1.407868815091355,1
29,48460,94,9,38,5,27,14,3.4847782648234666,0
51,31461,10,17,18,8,88,35,3.3274056066479214,1
53,72362,87,10,15,9,25,2,1.6686682442742518,3
54,58610,24,6,35,4,72,15,4.095435158935745,1
20,50995,58,16,17,7,29,15,2.247907939714989,1
26,37717,69,17,48,5,8,39,3.4825028919122025,0
35,94022,64,11,13,6,0,26,2.447341943225574,2
60,83668,19,7,22,7,55,5,1.3375808524196824,2
52,81645,8,4,40,3,55,20,3.0991795698556865,1
51,59550,71,10,21,3,75,12,2.22657254222262,0
58,33576,40,14,26,5,60,8,1.2852520133903589,2
31,70868,13,17,46,1,44,40,1.7940356643703756,2
21,76380,27,14,4,8,12,42,3.475423076763648,4
46,35728,82,13,7,7,13,7,1.4055279975362467,2
58,62800,88,2,10,1,9,27,1.3498653642084792,3
62,40886,2,9,15,0,16,44,4.776086276123404,4
67,99909,16,3,26,9,16,18,1.4300935164856594,0
32,77236,14,4,16,3,30,28,2.5042389132382294,4
45,75805,17,12,40,3,45,30,1.5336435619339492,2
59,62532,60,15,34,1,48,32,4.757076368969,4
33,58688,70,8,17,4,89,48,2.9246455980137727,0
29,41063,99,18,38,2,98,5,1.4444769684550804,1
69,53089,17,5,16,2,99,43,4.075265769702563,3
22,85942,45,2,34,9,74,3,4.123146350827756,1
51,81829,38,9,29,2,79,15,4.6047978533669,0
59,80553,64,14,18,3,92,2,3.8226215476346934,1
18,63585,6,1,11,4,17,24,1.218865095364233,3
56,89004,60,4,12,3,74,16,3.201246188411926,0
49,32438,49,17,37,8,10,21,2.5361594349348437,1
43,53212,21,10,2,3,72,17,3.9943242011734643,3
34,80362,99,2,18,6,88,31,3.3637160340232652,4
65,46983,23,6,38,9,54,17,3.900802083168898,1
44,44026,76,19,33,4,95,25,1.721775671492359,4
41,80998,57,9,9,9,97,49,2.748283975737813,2
52,85744,64,19,15,8,2,24,2.7284173079300635,4
63,87013,29,19,28,8,77,27,4.9238984463294795,4
59,81039,27,9,8,7,88,39,1.0764406512130904,2
56,79831,6,3,46,5,15,22,4.264171768323819,0
43,64603,21,6,36,5,99,7,1.3884465719493337,2
66,97713,71,6,39,1,8,12,1.3215122229363954,4
55,43105,41,17,8,6,67,43,2.312705972602772,0
40,97182,80,13,42,8,44,46,3.8030675756285324,1
39,82147,5,13,19,8,1,9,3.7137852950282038,3
21,76434,15,7,4,1,88,40,3.511522576498581,0
66,56515,21,9,27,8,21,2,4.098204410897071,4
26,88001,58,18,13,6,68,9,1.929512212798937,1
21,88397,4,1,38,4,48,48,3.5353777793891346,0
24,91415,69,13,21,4,20,14,3.552150183082564,3
40,46960,7,8,26,5,73,23,3.617342051180456,4
19,75778,35,9,45,7,86,9,3.37781454022147,2
66,60941,36,1,23,1,90,20,1.886091571350374,3
41,70955,15,9,30,2,93,45,4.657195592381755,3
57,86908,92,11,31,9,54,47,4.9040185141295085,3
48,94067,2,4,31,6,3,37,3.756746849679758,3
64,85696,57,16,16,2,57,38,2.7763188692288825,1
48,48429,5,14,42,0,69,41,3.1487630992287077,0
64,44847,71,18,41,5,58,49,1.433486072317626,3
57,77191,86,9,7,6,25,27,2.4535835924504426,3
65,64256,95,1,17,8,73,40,4.904537415860049,4
68,58774,32,3,24,0,68,1,3.1908890504286136,2
60,39127,72,1,20,8,38,40,3.2425101743606684,4
51,58205,41,3,39,9,0,3,4.815919476080992,0
41,88764,42,14,27,6,56,42,4.545416721376704,1
66,68664,75,14,2,7,97,48,3.2748655112161114,2
43,86795,65,13,1,2,47,2,2.075963395928615,4
33,62333,40,1,34,4,71,31,1.4677256609290072,4
64,66079,83,15,27,2,20,46,4.454605702779016,1
30,54259,38,7,37,6,30,33,4.680366066070333,1
32,56571,42,16,6,1,57,15,2.9771396853868226,2
44,81119,37,1,38,5,46,3,1.378194264825515,3
21,38009,56,15,27,9,22,17,3.424898922133392,1
33,91829,71,15,48,1,74,27,2.469845595767498,4
47,68230,55,19,16,8,79,41,1.631442642589549,4
61,86049,89,6,35,5,90,5,4.676573558555706,3
47,66498,54,6,27,4,6,42,1.9577962081908296,3
53,58820,22,1,35,5,48,41,3.8446460633846504,1
20,70315,27,16,36,5,87,0,2.7175114372107245,3
39,62795,47,18,38,5,95,15,4.311683469153072,4
66,69191,38,13,28,9,98,36,3.803339614037758,1
39,84453,39,12,3,5,30,8,1.4926401184742297,2
67,42453,15,18,41,8,46,16,2.798446938626889,0
67,80325,66,10,31,6,92,35,2.0391542211033653,1
66,79490,61,14,3,0,67,33,3.8543378860456396,2
29,79993,60,11,38,9,34,30,3.1787553069093466,4
38,75706,8,18,24,8,74,33,2.360724871071408,1
21,72817,44,12,26,5,33,36,2.3178405879791923,1
48,94544,43,17,41,9,57,33,1.4579479714187813,1
61,85710,6,3,47,7,14,44,1.855287333471705,3
48,80799,84,1,28,2,77,36,3.8538649903843396,3
40,90964,27,1,9,2,84,0,3.4396179219301124,4
37,83678,45,6,37,8,70,14,2.422383783911323,2
32,90438,23,19,27,8,80,30,4.344462422494383,1
40,91926,81,4,48,4,41,13,2.9376514038567496,0
45,33801,13,13,3,4,17,43,4.177736617421295,0
33,71048,68,12,41,2,77,33,4.124720603982304,0
54,70144,84,8,49,6,37,0,4.3919958025982435,3
38,40148,64,7,28,6,63,34,4.399086828861233,4
32,49861,25,7,32,2,28,10,3.7162503945084437,1
34,91717,86,7,35,7,9,16,3.997693973582401,4
67,52480,52,14,7,5,16,4,4.107628784190593,3
54,48637,48,18,7,2,31,16,1.676637600889407,1
30,74621,61,19,21,5,60,17,2.2009793133421107,1
36,90304,17,19,32,0,83,24,1.4169589530621955,4
47,77431,40,18,38,5,80,34,1.7574854496273313,0
62,86172,75,6,20,6,45,46,4.113149009204747,0
35,55437,89,16,8,3,70,15,4.788441735501261,2
31,38149,69,3,4,3,55,46,3.694541866923457,2
53,44671,85,2,26,2,60,48,4.544190828162602,4
53,53119,26,15,15,4,43,49,2.2719067277640206,1
37,76117,80,11,6,0,93,22,4.383182321226009,3
69,46279,56,19,48,5,37,39,2.3551437433028775,3
36,98835,40,18,32,1,49,20,4.576666899647849,2
62,34803,85,11,5,3,73,28,4.1921833527090335,2
61,90805,96,3,44,5,31,45,4.9343887418133106,3
24,48201,68,4,46,5,89,35,4.309090845505297,0
61,58634,8,6,6,9,52,9,2.592838634408198,4
21,44760,73,12,3,6,47,19,1.440319120543068,2
51,40826,45,4,29,0,80,6,4.497092399569182,2
19,75775,17,12,19,5,0,29,3.2847638941335475,3
22,36798,41,4,10,8,89,28,4.432566197379536,0
27,96103,77,2,7,7,29,0,2.5485156583026853,3
49,81410,9,12,45,7,8,20,1.1157969338745337,2
59,70888,70,13,1,5,32,6,1.2096663491789514,3
58,79047,91,16,1,3,25,43,3.6819939175964196,4
30,75955,24,4,17,0,41,3,1.4578502846846977,2
56,31982,73,8,22,4,73,38,3.9818479826322806,2
22,63864,11,5,36,4,41,14,2.6777704316227298,2
27,69265,35,14,14,6,95,33,3.2524316705380882,2
27,76313,29,15,6,0,38,1,4.20485350447772,2
55,74350,8,11,30,5,60,36,2.0122857772124854,1
44,45378,17,10,46,6,46,2,2.651610192746039,1
68,99815,71,10,47,0,41,47,3.9182292649530055,3
38,57924,12,6,33,2,47,3,4.67371102891947,1
25,37312,79,16,20,9,51,46,2.1611990459797648,2
18,60353,93,4,16,8,32,48,3.490891777585759,2
45,46192,50,9,4,7,26,42,4.804855835437703,2
66,47450,24,10,34,9,42,35,3.5954087561638253,1
56,35432,37,5,1,5,28,26,4.571156413897519,1
31,87225,78,10,13,7,18,3,4.758919405907395,0
38,95604,11,16,48,1,81,35,4.717370489715032,2
47,40295,99,11,8,6,98,18,4.0339083372440125,0
38,36774,81,6,22,1,27,33,3.208381945211354,0
66,42190,59,7,4,2,9,15,1.3870113515726867,0
26,61286,55,12,34,1,66,44,1.8908245622595996,2
34,94014,27,13,45,4,92,39,2.02306850600463,1
22,85256,67,17,37,9,15,21,1.13303829134786,2
48,88630,60,9,23,4,99,31,1.4076935116321878,1
69,92771,2,8,20,5,0,1,2.1790267931131813,2
57,81715,68,16,24,5,81,16,1.3629637690247915,4
55,37466,18,3,27,6,3,22,1.6781400309345829,4
60,47637,20,5,13,7,68,43,1.217670389503458,2
36,98745,85,13,5,3,84,45,2.6661305983963572,2
53,66317,63,18,16,8,3,11,4.285309166692275,2
67,79766,78,16,38,2,19,12,4.248975376812872,4
50,33078,72,14,48,4,62,9,4.619561718392384,2
30,57299,2,11,29,2,82,3,3.982398010348192,3
31,33543,90,18,26,1,34,6,1.9777678268358798,3
50,81052,83,8,22,4,44,1,3.809559585823289,3
46,52064,42,12,24,8,56,14,4.01528758285413,2
60,44425,28,19,13,5,23,35,3.1724301657644185,0
66,81481,29,2,43,3,19,8,4.228042385153014,0
53,80530,69,9,21,6,27,23,1.2850633703066388,1
61,55888,28,9,1,9,37,5,3.3791223476208634,3
27,57491,60,14,4,4,23,48,2.91957352027396,4
48,62352,90,15,3,6,83,6,4.220847259996088,3
23,51676,5,11,23,1,23,15,1.511842382543482,3
18,95836,15,13,16,1,69,16,1.8504959065659623,1
24,67463,73,5,45,8,24,29,3.2347678578215593,3
44,78990,32,6,13,3,95,7,4.788821287816512,0
38,93627,52,5,39,0,80,2,1.332799608607727,4
45,50221,90,1,31,8,80,24,3.9735080960154248,0
33,81313,37,18,24,0,68,28,1.8215968080399825,3
63,59251,15,8,47,1,16,20,1.4217954723395358,2
40,76586,41,17,15,8,57,5,2.5790644553741675,4
69,83884,4,11,5,2,72,22,3.332211331373081,4
37,82620,53,11,49,0,19,49,4.308071764688432,1
55,40040,84,3,22,2,1,10,3.5387674029600364,1
42,75878,27,8,22,8,82,5,2.9666685717046453,4
45,35969,21,8,11,1,8,26,2.142669465445216,4
22,43162,60,3,24,4,62,26,2.170212173326417,0
38,95435,86,10,45,0,82,12,4.082307325060217,3
35,35037,64,19,10,9,67,8,1.4562387001261357,4
64,90526,71,14,47,0,5,7,1.5858950694865883,2
23,44693,47,18,34,6,99,44,3.878945515984124,3
46,89090,54,3,11,9,10,26,4.844168117130419,4
36,32451,31,14,43,9,20,31,1.480936813332269,1
50,95560,17,11,29,2,62,28,3.437704331444413,1
18,35962,50,10,22,0,88,45,1.9567535490722818,1
62,46444,7,14,33,0,29,32,1.1030312594900682,2
20,70443,83,1,8,4,81,4,4.32907062425889,0
59,46506,28,16,49,2,88,37,3.0344184159472114,3
38,68384,10,6,32,3,20,8,1.0955598067776728,0
52,54248,27,18,40,5,22,12,4.581813208399835,0
58,76162,13,16,45,1,60,32,3.1427409625094884,0
57,72690,66,19,23,6,29,29,3.9482695536243955,1
20,99625,86,16,5,4,45,24,2.6940192443872433,3
42,98008,84,5,31,7,59,5,1.739533090818484,1
62,90309,60,12,29,3,17,38,2.862293223174968,0
55,73237,43,6,6,7,61,9,2.150689401810612,4
62,65732,69,2,25,3,96,35,2.186941755147731,2
37,38104,63,16,25,4,44,49,3.575512485223259,2
69,64980,70,11,31,2,60,47,1.3763186202208182,0
61,69560,99,12,14,3,58,18,2.588058128546338,1
62,39554,65,11,17,8,34,10,3.186581576476651,3
51,75987,99,19,16,4,21,16,3.8394298897063397,1
38,60985,67,8,28,3,23,1,3.5315970505822123,3
65,78167,54,18,9,3,86,6,4.5449862828422125,4
40,70428,36,5,2,6,50,40,4.969537130117558,3
23,97238,71,12,4,1,64,30,4.7496936960591265,3
68,92723,93,10,20,3,14,30,4.056609491194067,4
30,47038,15,15,41,2,27,45,3.744061019411108,2
66,52219,75,5,36,6,41,16,1.141726736433177,3
40,34271,18,17,37,3,19,14,3.1339952507070894,4
26,57397,4,4,6,7,99,6,3.6548676045549184,3
34,59602,88,12,1,4,42,29,2.6517601917399816,1
19,84471,11,18,45,8,79,38,2.5391864512984417,4
36,92150,6,8,3,8,68,13,3.170105932664645,0
36,74227,51,17,37,2,62,30,4.626559673578309,3
24,53116,58,8,45,8,42,8,2.0437134764986746,3
59,36674,60,13,42,3,78,8,2.5962192842918768,1
59,47469,18,3,3,8,1,48,3.6123512265962785,1
37,35446,79,3,43,1,87,1,1.7440290398642921,0
26,50760,67,7,33,4,76,43,4.339614322070615,4
34,31963,17,18,15,5,22,21,3.664268818352599,0
44,57262,97,7,4,2,11,15,2.4090482388657586,0
64,35177,34,2,15,1,45,1,3.8886680192992173,2
19,41160,30,7,7,0,32,14,2.1173861493777864,0
53,37543,19,2,47,6,43,5,4.097843586939421,3
36,69278,9,7,4,3,24,22,1.28275221222869,0
34,59607,40,14,3,7,34,27,2.7070079495069668,1
22,47221,44,15,23,7,34,42,2.04655543145218,1
56,33323,95,16,14,7,64,16,4.266801549387063,3
35,82105,59,8,6,1,42,35,4.010988251731273,2
24,96968,91,16,33,4,67,18,4.367445522244756,0
34,53238,25,7,9,7,61,4,3.606252168408843,4
56,93830,71,11,12,9,30,22,4.181289670465216,1
53,38330,53,4,35,1,27,43,2.755153076994009,3
57,74153,48,18,31,1,10,18,3.712229664407599,4
62,38611,71,13,3,0,31,0,1.1244706760787024,0
21,43872,84,17,46,5,65,26,4.522898434158101,0
55,79455,53,12,36,4,59,42,3.7390946048121267,0
42,64930,49,18,13,0,50,24,4.464385830873999,4
22,92714,43,10,13,7,58,5,4.083435470477559,0
47,78716,19,7,34,7,76,35,2.145506723765054,2
29,96704,66,12,21,4,16,16,2.091520918377634,4
21,30415,34,12,34,2,67,11,4.198555110294085,1
41,39888,81,13,42,7,94,24,1.7388367672852172,2
46,75299,88,1,43,2,37,9,1.4426448033137378,3
26,88765,73,7,28,3,63,45,1.0601688199783315,0
21,92714,54,16,47,6,2,38,2.193712183674618,3
68,45935,1,16,35,6,53,23,1.3970602022767884,1
41,31320,92,16,14,3,75,10,4.206746120387059,3
31,76032,55,16,18,8,43,23,2.938175323926999,1
22,47907,15,14,19,5,81,2,2.0100608965732016,3
35,68002,85,11,19,7,29,39,3.4083477527671726,1
59,74838,15,19,33,6,74,19,1.2814096799878723,4
36,68912,23,11,35,3,87,22,3.904485005134006,4
29,30552,66,2,20,1,84,4,3.0055721797658457,3
35,50140,46,7,29,1,53,35,1.025905476912036,2
34,78737,9,9,8,7,47,12,2.2768686116590375,2
47,63367,66,9,25,7,34,35,4.000769493557187,4
41,54061,66,14,17,0,67,5,1.7524606819343265,0
28,72124,18,10,1,0,25,1,4.847509031487688,0
52,75638,17,16,38,3,71,28,4.58651657728454,2
40,31982,72,18,49,0,87,4,4.112954915183817,3
34,65765,98,1,30,9,55,14,1.314193434001261,2
18,84681,34,2,28,0,75,7,2.4153491905335196,4
32,93232,69,4,33,9,68,33,2.192789380435642,3
49,92349,64,2,13,4,79,36,1.5505012736350765,4
26,93474,44,4,24,0,63,25,4.998475580347375,2
32,59513,29,6,44,9,95,8,1.5887905398111672,2
45,52592,62,4,37,5,28,7,2.261310186172,4
41,53618,92,18,22,3,96,13,4.520565810270825,3
52,81632,16,5,13,9,77,47,1.5775414431942072,3
39,45409,78,11,40,4,58,24,2.878111887814923,1
44,39529,52,13,12,8,24,33,4.9027605227978786,4
36,54154,2,3,41,1,71,2,1.9891539318629565,2
62,62882,61,19,49,2,26,31,3.812232867878332,4
29,74917,4,11,46,2,98,35,1.3201585935031237,4
37,45701,52,11,7,8,21,46,3.403487764993152,0
18,98225,41,2,36,2,70,4,2.356198132395294,1
38,82492,52,15,29,9,99,14,3.798258128109074,3
66,32988,31,8,29,4,46,27,2.731560021741108,0
62,65919,26,2,26,5,75,17,2.1959945862186423,1
18,78426,27,8,27,5,54,44,3.184031541336734,0
27,82167,51,15,24,5,8,10,1.5587476516828795,1
64,39013,98,16,31,0,53,9,4.257727882594056,1
49,69113,95,13,7,5,63,3,4.002837567926431,4
56,33574,48,17,17,0,98,19,3.179872686294004,1
39,37838,11,14,49,5,38,4,2.4681932051895794,2
35,61368,8,14,33,9,82,0,4.660904642757155,2
65,62228,12,1,34,5,91,12,3.5378335999896544,2
63,79711,99,1,18,2,92,45,2.139200529646067,2
49,76097,45,3,41,2,7,21,4.226834434756958,0
44,85773,34,15,5,5,26,47,3.540078806930652,3
45,58639,77,5,1,1,68,12,1.5080504661873673,3
35,44823,91,5,7,4,92,14,1.4569329784349203,1
56,53510,72,4,34,9,98,8,4.752420077734547,3
66,68333,47,14,3,2,32,2,2.1516479244957774,0
46,34435,21,7,36,4,95,1,3.6539303972857637,2
35,68418,41,15,35,2,84,11,1.145735492269642,2
61,87955,75,11,12,1,9,23,3.2260077472217894,2
25,89507,22,14,15,3,15,17,1.9245145511373782,3
48,81033,21,6,4,4,10,35,1.5585050774278266,3
51,77219,28,10,33,5,18,24,4.094012502537045,4
24,64477,67,7,16,1,63,14,4.2381706277582465,4
53,72721,71,10,29,2,51,0,3.8608489354661772,3
35,97228,14,14,6,2,76,7,1.0447473805660827,2
55,45523,79,5,49,5,14,48,2.139636862573136,3
26,62326,73,1,37,0,41,36,2.4438450657459887,0
26,72205,52,19,23,6,99,6,3.763400895406527,4
63,30125,43,8,13,7,95,34,4.022174726704446,2
25,96735,71,19,44,6,82,37,3.5114196881116517,4
68,46375,76,17,1,3,78,44,4.156353378952087,1
52,32711,19,19,12,6,37,15,2.7091995112778586,1
35,62437,27,16,27,0,85,16,3.1673799593470844,1
22,58022,18,4,25,7,48,37,1.2570007003089119,3
31,39182,13,8,22,9,76,29,2.7086529861816997,4
45,70950,1,4,34,9,83,36,2.730532453984617,0
47,42920,85,13,18,2,48,17,3.4460804382730545,4
